time_sec,cpu_percent,memory_mb
75.80,5.00,5547.27
75.90,5.00,5547.27
76.00,5.00,5547.27
76.10,5.00,5547.27
76.20,5.00,5547.27
76.30,5.00,5547.27
76.40,5.50,5547.27
76.50,5.00,5547.27
76.60,5.00,5547.27
76.70,5.00,5547.27
76.80,5.00,5547.27
76.90,5.00,4935.34
77.00,4.50,5413.34
77.10,5.50,4879.34
77.20,5.00,5231.34
77.30,5.00,5569.37
77.40,5.00,5783.59
77.50,5.00,5997.65
77.60,5.50,6211.55
77.70,5.00,6412.02
77.80,5.00,6599.05
77.90,5.00,6784.37
78.00,5.00,6969.68
78.10,5.00,7083.27
78.20,5.00,7083.27
78.30,5.00,7083.27
78.40,5.00,7083.27
78.50,5.00,7083.27
78.60,5.00,7083.27
78.70,5.00,7083.27
78.80,5.00,7083.27
78.90,5.00,7083.27
79.00,5.50,7083.27
79.10,5.00,7083.27
79.20,5.00,7083.27
79.30,5.00,7083.27
79.40,5.00,7083.27
79.50,5.00,7083.27
79.60,5.00,7083.27
79.70,5.00,7083.27
79.80,5.00,7083.27
79.90,5.00,7083.27
80.00,5.50,7083.27
80.10,5.00,7083.27
80.20,5.00,7083.27
80.30,5.00,6666.64
80.40,5.00,6703.34
80.50,5.50,6704.52
80.60,5.00,4271.33
80.70,4.50,4661.33
80.80,5.50,3243.33
80.90,5.00,3463.33
81.00,5.00,3943.33
81.15,5.30,954.51

Total Execution Time,81.2003,seconds
