time_sec,cpu_percent,memory_mb
41.00,10.10,4561.71
41.10,27.00,4680.46
41.20,0.00,4835.69
41.30,0.00,5012.05
41.40,0.00,5185.61
41.50,0.00,5361.05
41.60,0.00,5526.36
41.70,0.00,5583.91
41.80,0.00,5583.91
41.90,0.00,5583.91
42.00,11.90,5583.91
42.10,20.10,5583.91
42.20,13.20,5583.91
42.30,13.30,5583.91
42.40,8.70,5583.91
42.50,10.10,5583.91
42.60,15.90,5583.91
42.70,0.00,5583.91
42.80,0.00,5583.91
42.90,0.00,5583.91
43.00,16.80,5583.91
43.10,13.20,5583.91
43.20,12.70,5583.91
43.30,12.40,5583.91
43.40,17.70,5583.91
43.50,21.30,5583.91
43.60,15.40,5583.91
43.70,0.00,5583.91
43.80,0.00,5583.91
43.90,0.00,5583.91
44.00,11.50,4902.67
44.10,12.70,5086.14
44.20,0.00,5264.71
44.30,0.00,5450.83
44.40,0.00,4815.90
44.50,0.00,4098.48
44.60,0.00,4315.50
44.70,0.00,4546.66
44.80,0.00,4768.42
44.90,0.00,4986.84
45.00,9.80,5209.39
45.10,9.30,5428.33
45.20,8.10,5640.73
45.30,0.00,5834.67
45.40,0.00,5949.27
45.50,0.00,6051.07
45.60,0.00,6168.34
45.70,0.00,6198.20
45.80,0.00,6038.69
45.90,0.00,5869.53
46.00,19.40,5746.27
46.10,16.00,5592.40
46.20,16.60,5608.51
46.30,7.80,5608.51
46.40,0.00,5608.51
46.50,0.00,5608.51
46.60,0.00,5603.91
46.70,0.00,5603.91
46.80,0.00,5603.91
46.90,0.00,5541.43
47.00,14.10,5408.43
47.10,15.60,5322.91
47.20,10.70,5322.91
47.30,0.00,5322.91
47.40,0.00,5321.31
47.50,0.00,5321.31
47.60,0.00,5321.31
47.70,0.00,5321.31
47.80,0.00,5321.31
47.90,0.00,5321.31
48.00,10.20,5321.31
48.10,12.60,5321.31
48.20,8.20,5321.31
48.30,10.20,5321.31
48.40,11.00,5317.74
48.50,10.10,4556.80
48.60,8.00,4738.83
48.70,9.20,4929.46
48.80,10.40,5112.98
48.90,0.00,5294.68
49.00,10.30,3789.52
49.10,10.20,3936.23
49.20,8.10,4081.22
49.30,10.30,4226.36
49.40,9.90,4363.45
49.50,10.00,4502.12
49.60,11.50,4641.70
49.70,9.80,4787.26
49.80,11.40,4940.10
49.90,0.00,5103.96
50.00,10.80,5269.97
50.10,8.50,5449.91
50.20,9.40,5617.38
50.30,15.80,5560.40
50.40,16.00,5439.76
50.50,18.30,5323.90
50.60,17.50,5204.61
50.70,29.70,5153.22
50.80,19.80,5141.37
50.90,0.00,5032.87
51.00,13.00,4266.87
51.10,16.80,4109.12
51.20,18.10,4115.33
51.30,15.20,4139.68
51.40,14.00,4184.12
51.50,15.80,4117.83
51.60,22.40,4138.46
51.70,21.40,4260.73
51.80,20.80,4356.99
51.90,20.50,4416.60
52.00,19.60,4482.17
52.10,11.70,4561.00
52.20,10.10,4641.91
52.30,10.40,4714.56
52.40,8.80,4793.29
52.50,9.50,4874.66
52.60,9.30,4957.62
52.70,10.50,5023.88
52.80,8.70,5023.88
52.90,9.90,5023.88
53.00,9.40,5023.88
53.10,11.80,5023.88
53.20,8.30,5023.88
53.30,13.20,5023.88
53.40,10.10,5023.88
53.50,13.30,5023.88
53.60,9.10,5023.88
53.70,13.70,5023.88
53.80,0.00,5023.88
53.90,11.10,5023.88
54.00,11.40,5023.88
54.10,14.30,5023.88
54.20,0.00,5023.88
54.30,0.00,5023.88
54.40,0.00,5023.88
54.50,0.00,5023.88
54.60,0.00,5023.88
54.70,0.00,5023.88
54.80,0.00,5023.88
54.90,14.20,5023.88
55.00,10.90,5023.88
55.10,14.50,5023.88
55.20,10.60,4372.88
55.30,11.80,4341.98
55.40,14.10,4514.95
55.50,0.00,4691.62
55.60,0.00,4865.54
55.70,0.00,4410.88
55.80,0.00,3732.86
55.90,11.80,2779.30
56.00,13.00,2937.38
56.10,11.80,3094.36
56.20,13.60,3251.16
56.30,12.60,3397.55
56.40,15.00,3541.43
56.50,0.00,2017.10
56.60,0.00,2067.83
56.70,0.00,2126.98
56.80,0.00,2184.45
56.90,12.60,2243.70
57.00,13.00,2303.94
57.10,12.20,2365.43
57.20,13.30,2423.77
57.30,0.00,2485.95
57.40,0.00,2543.99
57.50,0.00,2599.75
57.60,0.00,2644.90
57.70,0.00,2702.30
57.80,12.80,3518.48
57.90,12.80,3518.48
58.00,13.00,3137.01
58.10,8.90,3137.01
58.20,6.50,3137.02
58.30,6.30,2756.64
58.40,6.70,2991.50
58.50,0.00,3256.22
58.60,0.00,3279.92
58.70,0.00,3492.50
58.80,0.00,3710.66
58.90,0.00,3915.89
59.00,7.20,4105.38
59.10,7.60,4284.84
59.20,8.50,4471.93
59.30,6.60,4665.39
59.40,7.40,4042.87
59.50,7.20,4238.55
59.60,8.00,4444.96
59.70,0.00,4633.09
59.80,0.00,4825.65
59.90,0.00,5027.07
60.00,8.20,5235.70
60.10,5.70,5434.07
60.20,9.40,5583.93
60.30,7.10,5583.93
60.40,6.30,5583.93
60.50,11.50,5583.93
60.60,6.30,5583.93
60.70,0.00,5583.93
60.80,0.00,5583.93
60.90,0.00,5583.93
61.00,8.10,5583.93
61.10,6.70,5583.93
61.20,6.20,5583.94
61.30,7.50,5583.94
61.40,6.10,5583.94
61.50,0.00,5583.94
61.60,0.00,5583.94
61.70,0.00,5583.94
61.80,0.00,5583.94
61.90,0.00,5583.94
62.00,7.90,5583.94
62.10,6.60,5583.94
62.20,7.40,4815.93
62.30,6.00,4963.70
62.40,0.00,5182.75
62.50,0.00,5397.20
62.60,0.00,5021.77
62.70,0.00,4102.02
62.80,0.00,4369.68
62.90,0.00,4656.66
63.00,7.00,4933.57
63.10,7.90,5176.97
63.20,6.00,5414.95
63.30,8.30,5641.07
63.40,7.50,5840.63
63.50,12.40,6037.38
63.60,14.40,6221.80
63.70,8.40,6351.94
63.80,7.90,6351.94
63.90,0.00,6351.94
64.00,8.10,6351.94
64.10,6.90,6351.94
64.20,9.40,6351.94
64.30,0.00,6351.94
64.40,0.00,6351.94
64.50,0.00,6351.94
64.60,0.00,6351.94
64.70,0.00,6351.94
64.80,0.00,6351.94
64.90,0.00,6351.94
65.00,9.50,6351.94
65.10,8.30,6351.94
65.20,8.60,6351.94
65.30,10.00,6351.94
65.40,0.00,6351.94
65.50,0.00,6351.94
65.60,0.00,6351.94
65.70,0.00,5583.94
65.80,0.00,5769.88
65.90,0.00,5978.70
66.00,7.80,6191.13
66.10,6.70,5583.94
66.20,6.70,4823.93
66.30,6.80,4998.39
66.40,6.00,5198.28
66.50,5.60,5379.27
66.60,10.60,5538.45
66.70,9.30,5719.65
66.80,6.30,5915.49
66.90,0.00,6111.80
67.00,7.60,6320.08
67.10,7.40,6509.05
67.20,8.10,6687.14
67.30,10.10,6731.65
67.40,19.60,6857.23
67.50,12.90,6672.14
67.60,13.80,6485.51
67.70,12.60,6277.88
67.80,15.50,6283.54
67.90,13.90,6191.12
68.00,11.00,6127.99
68.10,7.10,6127.99
68.20,6.70,6127.99
68.30,6.70,6127.99
68.40,8.20,6127.99
68.50,8.70,6127.81
68.60,0.00,6127.21
68.70,0.00,6127.21
68.80,0.00,6127.21
68.90,0.00,6127.21
69.00,7.30,6127.21
69.10,8.70,6127.22
69.20,7.50,6127.22
69.30,6.20,6127.22
69.40,7.20,6127.22
69.50,0.00,6025.67
69.60,0.00,5793.93
69.70,0.00,5605.55
69.80,0.00,5362.94
69.90,0.00,5070.20
70.00,17.90,5184.70
70.10,19.70,5303.11
70.20,18.60,5418.38
70.30,18.40,5520.27
70.40,16.70,5642.74
70.50,9.50,5792.93
70.60,0.00,5849.22
70.70,0.00,5849.22
70.80,0.00,5849.22
70.90,0.00,5849.22
71.00,7.60,5849.22
71.10,10.40,5849.22
71.20,0.00,5849.22
71.30,0.00,5115.28
71.40,0.00,5330.72
71.50,0.00,5543.75
71.60,0.00,5758.95
71.70,0.00,4590.70
71.80,0.00,3256.85
71.90,0.00,3444.03
72.00,6.90,3645.71
72.10,6.70,3847.36
72.20,7.00,3250.34
72.30,0.00,2500.98
72.40,0.00,2525.46
72.50,0.00,2551.46
72.60,0.00,2577.63
72.70,0.00,2604.46
72.80,0.00,2630.46
72.90,0.00,2654.46
73.00,4.90,2678.46
73.10,3.70,2701.60
73.20,5.70,2727.58
73.30,5.40,2751.46
73.40,0.00,2774.23
73.50,0.00,2797.20
73.60,0.00,2824.21
73.70,0.00,2849.95
73.80,0.00,2872.37
73.90,0.00,2897.46
74.00,5.50,2921.36
74.10,5.50,2946.13
74.20,4.90,2969.32
74.30,5.00,2992.10
